CODCAIXA,IDCODMOVCAIXA,DATA,OBS,OPERACAO,CREDITO,DEBITO,CODUSUARIO,CODVENREC,IDREMESSA,MESLCTO,HORA,REG,IDCODDESP,OP_SANGRIA,CODVENDA,CODTIPOVENDA,ID_PROCESSAMENTO,ORIGEM_NUVEM,VALOROPERACAO,OP_ACRESCIMO,OP_DESCONTO,TIPO_LANC,OBSERVACAO
1,2201,2024-10-24,Venda Deposito Bancario,3,0,883.46,8,1088,0,,10:17,,,,,,0,0,-883.46,0,0,,
1,2202,2024-10-24,000001 - Consumidor,30,883.45,0,8,1089,0,,10:17,,,,,,0,0,883.45,0,0,,
1,2203,2024-10-24,Venda Deposito Bancario,3,0,883.45,8,1089,0,,10:17,,,,,,0,0,-883.45,0,0,,
1,2204,2024-10-24,000001 - Consumidor,30,736.2,0,8,1090,0,,10:18,,,,,,0,0,736.2,0,0,,
1,2205,2024-10-24,Venda Deposito Bancario,3,0,736.2,8,1090,0,,10:18,,,,,,0,0,-736.2,0,0,,
1,2206,2024-10-24,000001 - Consumidor,30,1092.96,0,8,1091,0,,10:50,,,,,,0,0,1092.96,0,0,,
1,2207,2024-10-24,Venda Deposito Bancario,3,0,1092.96,8,1091,0,,10:50,,,,,,0,0,-1092.96,0,0,,
1,2208,2024-10-25,000001 - Consumidor,30,589.8,0,8,1092,0,,16:46,,,,,,0,0,589.8,0,0,,
1,2209,2024-10-25,Venda Deposito Bancario,3,0,589.8,8,1092,0,,16:46,,,,,,0,0,-589.8,0,0,,
1,2210,2024-10-28,000001 - Consumidor,30,412,0,8,1093,0,,07:52,,,,,,0,0,412,0,0,,
1,2211,2024-10-28,Venda Deposito Bancario,3,0,412,8,1093,0,,07:52,,,,,,0,0,-412,0,0,,
1,2212,2024-10-28,000001 - Consumidor,30,574.4,0,8,1094,0,,07:52,,,,,,0,0,574.4,0,0,,
1,2213,2024-10-28,Venda Deposito Bancario,3,0,574.4,8,1094,0,,07:52,,,,,,0,0,-574.4,0,0,,
1,2214,2024-10-28,000001 - Consumidor,30,883.46,0,8,1095,0,,07:56,,,,,,0,0,883.46,0,0,,
1,2215,2024-10-28,Venda Deposito Bancario,3,0,883.46,8,1095,0,,07:56,,,,,,0,0,-883.46,0,0,,
1,2216,2024-10-28,000001 - Consumidor,30,1540,0,8,1096,0,,07:58,,,,,,0,0,1540,0,0,,
1,2217,2024-10-28,Venda Deposito Bancario,3,0,1540,8,1096,0,,07:58,,,,,,0,0,-1540,0,0,,
1,2218,2024-10-29,000001 - Consumidor,30,40,0,8,1097,0,,08:07,,,,,,0,0,40,0,0,,
1,2219,2024-10-29,Venda Deposito Bancario,3,0,40,8,1097,0,,08:07,,,,,,0,0,-40,0,0,,
1,2220,2024-10-29,000001 - Consumidor,30,612,0,8,1098,0,,08:07,,,,,,0,0,612,0,0,,
1,2221,2024-10-29,Venda Deposito Bancario,3,0,612,8,1098,0,,08:07,,,,,,0,0,-612,0,0,,
1,2222,2024-10-29,000001 - Consumidor,30,8098.18,0,8,1099,0,,08:08,,,,,,0,0,8098.18,0,0,,
1,2223,2024-10-29,Venda Deposito Bancario,3,0,8098.18,8,1099,0,,08:08,,,,,,0,0,-8098.18,0,0,,
1,2224,2024-10-29,000001 - Consumidor,30,660,0,8,1100,0,,08:08,,,,,,0,0,660,0,0,,
1,2225,2024-10-29,Venda Deposito Bancario,3,0,660,8,1100,0,,08:08,,,,,,0,0,-660,0,0,,
1,2226,2024-10-29,000001 - Consumidor,30,769.66,0,8,1101,0,,08:10,,,,,,0,0,769.66,0,0,,
1,2227,2024-10-29,Venda Deposito Bancario,3,0,769.66,8,1101,0,,08:10,,,,,,0,0,-769.66,0,0,,
1,2228,2024-10-30,000001 - Consumidor,30,736.2,0,8,1102,0,,08:31,,,,,,0,0,736.2,0,0,,
1,2229,2024-10-30,Venda Deposito Bancario,3,0,736.2,8,1102,0,,08:31,,,,,,0,0,-736.2,0,0,,
1,2230,2024-10-30,000001 - Consumidor,30,933.16,0,8,1103,0,,08:47,,,,,,0,0,933.16,0,0,,
1,2231,2024-10-30,Venda Deposito Bancario,3,0,933.16,8,1103,0,,08:47,,,,,,0,0,-933.16,0,0,,
1,2232,2024-10-30,000001 - Consumidor,30,978,0,8,1104,0,,08:48,,,,,,0,0,978,0,0,,
1,2233,2024-10-30,Venda Deposito Bancario,3,0,978,8,1104,0,,08:48,,,,,,0,0,-978,0,0,,
1,2234,2024-10-30,000001 - Consumidor,30,803.6,0,8,1105,0,,08:56,,,,,,0,0,803.6,0,0,,
1,2235,2024-10-30,Venda Deposito Bancario,3,0,803.6,8,1105,0,,08:56,,,,,,0,0,-803.6,0,0,,
1,2236,2024-10-30,000001 - Consumidor,40,0,803.6,8,1105,0,,08:57,,,,,,0,0,-803.6,0,0,,
1,2237,2024-10-31,Estorno Deposito PIX - CodVenda:001105 -,1,803.6,0,8,0,0,,08:57,,,,,,0,,,,,,
1,2238,2024-10-30,000001 - Consumidor,30,704.21,0,8,1106,0,,09:19,,,,,,0,0,704.21,0,0,,
1,2239,2024-10-30,000001 - Consumidor,40,0,704.21,8,1106,0,,09:20,,,,,,0,0,-704.21,0,0,,
1,2240,2024-10-30,000001 - Consumidor,30,704.24,0,8,1107,0,,09:21,,,,,,0,0,704.24,0,0,,
1,2241,2024-10-30,Venda Deposito Bancario,3,0,704.24,8,1107,0,,09:21,,,,,,0,0,-704.24,0,0,,
1,2242,2024-10-30,000001 - Consumidor,30,3700,0,8,1108,0,,09:31,,,,,,0,0,3700,0,0,,
1,2243,2024-10-30,Venda Deposito Bancario,3,0,3700,8,1108,0,,09:31,,,,,,0,0,-3700,0,0,,
1,2244,2024-10-30,000001 - Consumidor,30,883.46,0,8,1109,0,,09:31,,,,,,0,0,883.46,0,0,,
1,2245,2024-10-30,Venda Deposito Bancario,3,0,883.46,8,1109,0,,09:31,,,,,,0,0,-883.46,0,0,,
1,2246,2024-10-30,000001 - Consumidor,30,736.2,0,8,1110,0,,09:32,,,,,,0,0,736.2,0,0,,
1,2247,2024-10-30,Venda Deposito Bancario,3,0,736.2,8,1110,0,,09:32,,,,,,0,0,-736.2,0,0,,
1,2248,2024-10-31,000001 - Consumidor,30,98.82,0,8,1111,0,,10:07,,,,,,0,0,98.82,0,0,,
1,2249,2024-10-31,Venda Deposito Bancario,3,0,98.82,8,1111,0,,10:07,,,,,,0,0,-98.82,0,0,,
1,2250,2024-10-31,000001 - Consumidor,30,1318,0,8,1112,0,,16:50,,,,,,0,0,1318,0,0,,
1,2251,2024-10-31,Venda Deposito Bancario,3,0,1318,8,1112,0,,16:50,,,,,,0,0,-1318,0,0,,
1,2252,2024-10-31,000001 - Consumidor,30,519.24,0,8,1113,0,,16:50,,,,,,0,0,519.24,0,0,,
1,2253,2024-10-31,Venda Deposito Bancario,3,0,519.24,8,1113,0,,16:50,,,,,,0,0,-519.24,0,0,,
1,2254,2024-10-31,000001 - Consumidor,30,720,0,8,1114,0,,17:23,,,,,,0,0,720,0,0,,
1,2255,2024-10-31,Venda Deposito Bancario,3,0,720,8,1114,0,,17:23,,,,,,0,0,-720,0,0,,
1,2256,2024-10-31,000001 - Consumidor,30,2616.73,0,8,1115,0,,17:28,,,,,,0,0,2616.73,0,0,,
1,2257,2024-10-31,Venda Deposito Bancario,3,0,2616.73,8,1115,0,,17:28,,,,,,0,0,-2616.73,0,0,,
1,2258,2024-11-01,000001 - Consumidor,30,349.49,0,8,1116,0,,10:40,,,,,,0,0,349.49,0,0,,
1,2259,2024-11-01,Venda Deposito Bancario,3,0,349.49,8,1116,0,,10:40,,,,,,0,0,-349.49,0,0,,
1,2260,2024-11-01,000001 - Consumidor,30,1608,0,8,1117,0,,10:40,,,,,,0,0,1608,0,0,,
1,2261,2024-11-01,Venda Deposito Bancario,3,0,1608,8,1117,0,,10:40,,,,,,0,0,-1608,0,0,,
1,2262,2024-11-01,000001 - Consumidor,30,880,0,8,1118,0,,10:41,,,,,,0,0,880,0,0,,
1,2263,2024-11-01,Venda Deposito Bancario,3,0,880,8,1118,0,,10:41,,,,,,0,0,-880,0,0,,
1,2264,2024-11-01,000001 - Consumidor,30,883.46,0,8,1119,0,,10:41,,,,,,0,0,883.46,0,0,,
1,2265,2024-11-01,Venda Deposito Bancario,3,0,883.46,8,1119,0,,10:41,,,,,,0,0,-883.46,0,0,,
1,2266,2024-11-01,000001 - Consumidor,30,903.95,0,8,1120,0,,10:42,,,,,,0,0,903.95,0,0,,
1,2267,2024-11-01,Venda Deposito Bancario,3,0,903.95,8,1120,0,,10:42,,,,,,0,0,-903.95,0,0,,
1,2268,2024-11-01,000001 - Consumidor,30,597.08,0,8,1121,0,,10:42,,,,,,0,0,597.08,0,0,,
1,2269,2024-11-01,Venda Deposito Bancario,3,0,597.08,8,1121,0,,10:42,,,,,,0,0,-597.08,0,0,,
1,2270,2024-11-01,000001 - Consumidor,30,726.4,0,8,1122,0,,10:42,,,,,,0,0,726.4,0,0,,
1,2271,2024-11-01,Venda Deposito Bancario,3,0,726.4,8,1122,0,,10:42,,,,,,0,0,-726.4,0,0,,
1,2272,2024-11-01,000001 - Consumidor,30,7800,0,8,1123,0,,10:43,,,,,,0,0,7800,0,0,,
1,2273,2024-11-01,Venda Deposito Bancario,3,0,7800,8,1123,0,,10:43,,,,,,0,0,-7800,0,0,,
1,2274,2024-11-01,000001 - Consumidor,30,688,0,8,1124,0,,10:52,,,,,,0,0,688,0,0,,
1,2275,2024-11-01,Venda Deposito Bancario,3,0,688,8,1124,0,,10:52,,,,,,0,0,-688,0,0,,
1,2276,2024-11-01,000001 - Consumidor,30,562.4,0,8,1125,0,,10:53,,,,,,0,0,562.4,0,0,,
1,2277,2024-11-01,Venda Deposito Bancario,3,0,562.4,8,1125,0,,10:53,,,,,,0,0,-562.4,0,0,,
1,2278,2024-11-01,000001 - Consumidor,30,320.8,0,8,1126,0,,10:53,,,,,,0,0,320.8,0,0,,
1,2279,2024-11-01,Venda Deposito Bancario,3,0,320.8,8,1126,0,,10:53,,,,,,0,0,-320.8,0,0,,
1,2280,2024-11-01,000001 - Consumidor,30,690,0,8,1127,0,,11:03,,,,,,0,0,690,0,0,,
1,2281,2024-11-01,Venda Deposito Bancario,3,0,690,8,1127,0,,11:03,,,,,,0,0,-690,0,0,,
1,2282,2024-11-01,000001 - Consumidor,30,756,0,8,1128,0,,11:05,,,,,,0,0,756,0,0,,
1,2283,2024-11-01,Venda Deposito Bancario,3,0,756,8,1128,0,,11:05,,,,,,0,0,-756,0,0,,
1,2284,2024-11-01,000001 - Consumidor,30,1560,0,8,1129,0,,11:05,,,,,,0,0,1560,0,0,,
1,2285,2024-11-01,Venda Deposito Bancario,3,0,1560,8,1129,0,,11:05,,,,,,0,0,-1560,0,0,,
1,2286,2024-11-01,000001 - Consumidor,30,654.08,0,8,1130,0,,14:20,,,,,,0,0,654.08,0,0,,
1,2287,2024-11-01,Venda Deposito Bancario,3,0,654.08,8,1130,0,,14:20,,,,,,0,0,-654.08,0,0,,
1,2288,2024-11-01,000001 - Consumidor,30,616,0,8,1131,0,,14:21,,,,,,0,0,616,0,0,,
1,2289,2024-11-01,Venda Deposito Bancario,3,0,616,8,1131,0,,14:21,,,,,,0,0,-616,0,0,,
1,2290,2024-11-01,000001 - Consumidor,30,658.29,0,8,1132,0,,14:21,,,,,,0,0,658.29,0,0,,
1,2291,2024-11-01,Venda Deposito Bancario,3,0,658.29,8,1132,0,,14:21,,,,,,0,0,-658.29,0,0,,
1,2292,2024-11-01,000001 - Consumidor,40,0,658.29,8,1132,0,,14:22,,,,,,0,0,-658.29,0,0,,
1,2293,2024-11-05,Estorno Deposito PIX - CodVenda:001132 -,1,658.29,0,8,0,0,,14:22,,,,,,0,,,,,,
1,2294,2024-11-01,000001 - Consumidor,40,0,616,8,1131,0,,14:22,,,,,,0,0,-616,0,0,,
1,2295,2024-11-05,Estorno Deposito PIX - CodVenda:001131 -,1,616,0,8,0,0,,14:22,,,,,,0,,,,,,
1,2296,2024-11-04,000001 - Consumidor,30,616,0,8,1133,0,,14:23,,,,,,0,0,616,0,0,,
1,2297,2024-11-04,Venda Deposito Bancario,3,0,616,8,1133,0,,14:23,,,,,,0,0,-616,0,0,,
1,2298,2024-11-04,000001 - Consumidor,30,658.29,0,8,1134,0,,14:23,,,,,,0,0,658.29,0,0,,
1,2299,2024-11-04,Venda Deposito Bancario,3,0,658.29,8,1134,0,,14:23,,,,,,0,0,-658.29,0,0,,
1,2300,2024-11-04,000001 - Consumidor,30,769.66,0,8,1135,0,,14:24,,,,,,0,0,769.66,0,0,,
1,2301,2024-11-04,Venda Deposito Bancario,3,0,769.66,8,1135,0,,14:24,,,,,,0,0,-769.66,0,0,,
1,2302,2024-11-04,000001 - Consumidor,30,883.45,0,8,1136,0,,14:24,,,,,,0,0,883.45,0,0,,
1,2303,2024-11-04,Venda Deposito Bancario,3,0,883.45,8,1136,0,,14:24,,,,,,0,0,-883.45,0,0,,
1,2304,2024-11-04,000001 - Consumidor,30,883.45,0,8,1137,0,,14:32,,,,,,0,0,883.45,0,0,,
1,2305,2024-11-04,Venda Deposito Bancario,3,0,883.45,8,1137,0,,14:32,,,,,,0,0,-883.45,0,0,,
1,2306,2024-11-04,000001 - Consumidor,30,81.66,0,8,1138,0,,14:33,,,,,,0,0,81.66,0,0,,
1,2307,2024-11-04,Venda Deposito Bancario,3,0,81.66,8,1138,0,,14:33,,,,,,0,0,-81.66,0,0,,
1,2308,2024-11-04,000001 - Consumidor,30,467.2,0,8,1139,0,,14:33,,,,,,0,0,467.2,0,0,,
1,2309,2024-11-04,Venda Deposito Bancario,3,0,467.2,8,1139,0,,14:33,,,,,,0,0,-467.2,0,0,,
1,2310,2024-11-04,000001 - Consumidor,30,7900,0,8,1140,0,,14:33,,,,,,0,0,7900,0,0,,
1,2311,2024-11-04,Venda Deposito Bancario,3,0,7900,8,1140,0,,14:33,,,,,,0,0,-7900,0,0,,
1,2312,2024-11-04,000001 - Consumidor,30,883.46,0,8,1141,0,,14:34,,,,,,0,0,883.46,0,0,,
1,2313,2024-11-04,Venda Deposito Bancario,3,0,883.46,8,1141,0,,14:34,,,,,,0,0,-883.46,0,0,,
1,2314,2024-11-05,000001 - Consumidor,30,251778.21,0,8,1142,0,,14:37,,,,,,0,0,251778.21,0,0,,
1,2315,2024-11-05,Venda Deposito Bancario,3,0,251778.21,8,1142,0,,14:37,,,,,,0,0,-251778.21,0,0,,
1,2316,2024-11-05,000001 - Consumidor,30,3255.35,0,8,1143,0,,14:38,,,,,,0,0,3255.35,0,0,,
1,2317,2024-11-05,Venda Deposito Bancario,3,0,3255.35,8,1143,0,,14:38,,,,,,0,0,-3255.35,0,0,,
1,2318,2024-11-05,000001 - Consumidor,30,40,0,8,1144,0,,14:38,,,,,,0,0,40,0,0,,
1,2319,2024-11-05,Venda Deposito Bancario,3,0,40,8,1144,0,,14:38,,,,,,0,0,-40,0,0,,
1,2320,2024-11-05,000001 - Consumidor,30,883.46,0,8,1145,0,,14:42,,,,,,0,0,883.46,0,0,,
1,2321,2024-11-05,Venda Deposito Bancario,3,0,883.46,8,1145,0,,14:42,,,,,,0,0,-883.46,0,0,,
1,2322,2024-11-05,000001 - Consumidor,30,264.55,0,8,1146,0,,14:56,,,,,,0,0,264.55,0,0,,
1,2323,2024-11-05,Venda Deposito Bancario,3,0,264.55,8,1146,0,,14:56,,,,,,0,0,-264.55,0,0,,
1,2324,2024-11-05,000001 - Consumidor,30,883.46,0,8,1147,0,,15:28,,,,,,0,0,883.46,0,0,,
1,2325,2024-11-05,Venda Deposito Bancario,3,0,883.46,8,1147,0,,15:28,,,,,,0,0,-883.46,0,0,,
1,2326,2024-11-06,000001 - Consumidor,30,40,0,8,1148,0,,15:47,,,,,,0,0,40,0,0,,
1,2327,2024-11-06,Venda Deposito Bancario,3,0,40,8,1148,0,,15:47,,,,,,0,0,-40,0,0,,
1,2328,2024-11-05,000001 - Consumidor,30,69218.16,0,8,1149,0,,16:52,,,,,,0,0,69218.16,0,0,,
1,2329,2024-11-05,Venda Deposito Bancario,3,0,69218.16,8,1149,0,,16:52,,,,,,0,0,-69218.16,0,0,,
1,2330,2024-11-06,000001 - Consumidor,30,623.84,0,8,1150,0,,13:48,,,,,,0,0,623.84,0,0,,
1,2331,2024-11-06,Venda Deposito Bancario,3,0,623.84,8,1150,0,,13:48,,,,,,0,0,-623.84,0,0,,
1,2332,2024-11-06,000001 - Consumidor,30,883.45,0,8,1151,0,,13:48,,,,,,0,0,883.45,0,0,,
1,2333,2024-11-06,Venda Deposito Bancario,3,0,883.45,8,1151,0,,13:48,,,,,,0,0,-883.45,0,0,,
1,2334,2024-11-06,000001 - Consumidor,30,947.3,0,8,1152,0,,13:49,,,,,,0,0,947.3,0,0,,
1,2335,2024-11-06,Venda Deposito Bancario,3,0,947.3,8,1152,0,,13:49,,,,,,0,0,-947.3,0,0,,
1,2336,2024-11-07,000001 - Consumidor,30,690,0,8,1153,0,,13:51,,,,,,0,0,690,0,0,,
1,2337,2024-11-07,Venda Deposito Bancario,3,0,690,8,1153,0,,13:51,,,,,,0,0,-690,0,0,,
1,2338,2024-11-07,000001 - Consumidor,30,936.45,0,8,1154,0,,13:52,,,,,,0,0,936.45,0,0,,
1,2339,2024-11-07,Venda Deposito Bancario,3,0,936.45,8,1154,0,,13:52,,,,,,0,0,-936.45,0,0,,
1,2340,2024-11-07,000001 - Consumidor,30,883.46,0,8,1155,0,,13:04,,,,,,0,0,883.46,0,0,,
1,2341,2024-11-07,Venda Deposito Bancario,3,0,883.46,8,1155,0,,13:04,,,,,,0,0,-883.46,0,0,,
1,2342,2024-11-07,000001 - Consumidor,30,883.46,0,8,1156,0,,13:04,,,,,,0,0,883.46,0,0,,
1,2343,2024-11-07,Venda Deposito Bancario,3,0,883.46,8,1156,0,,13:04,,,,,,0,0,-883.46,0,0,,
1,2344,2024-11-07,000001 - Consumidor,30,392.65,0,8,1157,0,,13:04,,,,,,0,0,392.65,0,0,,
1,2345,2024-11-07,Venda Deposito Bancario,3,0,392.65,8,1157,0,,13:04,,,,,,0,0,-392.65,0,0,,
1,2346,2024-11-07,000001 - Consumidor,30,60,0,8,1158,0,,13:05,,,,,,0,0,60,0,0,,
1,2347,2024-11-07,Venda Deposito Bancario,3,0,60,8,1158,0,,13:05,,,,,,0,0,-60,0,0,,
1,2348,2024-11-08,000001 - Consumidor,30,392.65,0,8,1159,0,,13:10,,,,,,0,0,392.65,0,0,,
1,2349,2024-11-08,Venda Deposito Bancario,3,0,392.65,8,1159,0,,13:10,,,,,,0,0,-392.65,0,0,,
1,2350,2024-11-08,000001 - Consumidor,30,883.46,0,8,1160,0,,13:11,,,,,,0,0,883.46,0,0,,
1,2351,2024-11-08,Venda Deposito Bancario,3,0,883.46,8,1160,0,,13:11,,,,,,0,0,-883.46,0,0,,
1,2352,2024-11-08,000001 - Consumidor,30,883.46,0,8,1161,0,,13:11,,,,,,0,0,883.46,0,0,,
1,2353,2024-11-08,Venda Deposito Bancario,3,0,883.46,8,1161,0,,13:11,,,,,,0,0,-883.46,0,0,,
1,2354,2024-11-08,000001 - Consumidor,30,327.2,0,8,1162,0,,13:11,,,,,,0,0,327.2,0,0,,
1,2355,2024-11-08,Venda Deposito Bancario,3,0,327.2,8,1162,0,,13:11,,,,,,0,0,-327.2,0,0,,
1,2356,2024-11-08,000001 - Consumidor,30,883,0,8,1163,0,,13:12,,,,,,0,0,883,0,0,,
1,2357,2024-11-08,Venda Deposito Bancario,3,0,883,8,1163,0,,13:12,,,,,,0,0,-883,0,0,,
1,2358,2024-11-11,000001 - Consumidor,30,883.45,0,8,1164,0,,13:24,,,,,,0,0,883.45,0,0,,
1,2359,2024-11-11,Venda Deposito Bancario,3,0,883.45,8,1164,0,,13:24,,,,,,0,0,-883.45,0,0,,
1,2360,2024-11-12,000001 - Consumidor,30,600,0,8,1165,0,,13:25,,,,,,0,0,600,0,0,,
1,2361,2024-11-12,Venda Deposito Bancario,3,0,600,8,1165,0,,13:25,,,,,,0,0,-600,0,0,,
1,2362,2024-11-12,000001 - Consumidor,30,264.4,0,8,1166,0,,13:26,,,,,,0,0,264.4,0,0,,
1,2363,2024-11-12,Venda Deposito Bancario,3,0,264.4,8,1166,0,,13:26,,,,,,0,0,-264.4,0,0,,
1,2364,2024-11-07,000001 - Consumidor,30,801.74,0,8,1167,0,,14:36,,,,,,0,0,801.74,0,0,,
1,2365,2024-11-07,Venda Deposito Bancario,3,0,801.74,8,1167,0,,14:36,,,,,,0,0,-801.74,0,0,,
1,2366,2024-11-07,000001 - Consumidor,30,801.74,0,8,1168,0,,14:40,,,,,,0,0,801.74,0,0,,
1,2367,2024-11-07,Venda Deposito Bancario,3,0,801.74,8,1168,0,,14:40,,,,,,0,0,-801.74,0,0,,
1,2368,2024-11-11,000001 - Consumidor,30,870.74,0,8,1169,0,,14:45,,,,,,0,0,870.74,0,0,,
1,2369,2024-11-11,Venda Deposito Bancario,3,0,870.74,8,1169,0,,14:45,,,,,,0,0,-870.74,0,0,,
1,2370,2024-11-12,000001 - Consumidor,30,594.32,0,8,1170,0,,15:19,,,,,,0,0,594.32,0,0,,
1,2371,2024-11-12,Venda Deposito Bancario,3,0,594.32,8,1170,0,,15:19,,,,,,0,0,-594.32,0,0,,
1,2372,2024-11-12,000001 - Consumidor,30,883.46,0,8,1171,0,,13:05,,,,,,0,0,883.46,0,0,,
1,2373,2024-11-12,Venda Deposito Bancario,3,0,883.46,8,1171,0,,13:05,,,,,,0,0,-883.46,0,0,,
1,2374,2024-11-12,000001 - Consumidor,30,40,0,8,1172,0,,13:07,,,,,,0,0,40,0,0,,
1,2375,2024-11-12,Venda Deposito Bancario,3,0,40,8,1172,0,,13:07,,,,,,0,0,-40,0,0,,
1,2376,2024-11-13,000001 - Consumidor,30,5.11,0,8,1173,0,,13:08,,,,,,0,0,5.11,0,0,,
1,2377,2024-11-13,Venda Deposito Bancario,3,0,5.11,8,1173,0,,13:08,,,,,,0,0,-5.11,0,0,,
1,2378,2024-11-13,000001 - Consumidor,30,1200,0,8,1174,0,,13:09,,,,,,0,0,1200,0,0,,
1,2379,2024-11-13,Venda Deposito Bancario,3,0,1200,8,1174,0,,13:09,,,,,,0,0,-1200,0,0,,
1,2380,2024-11-13,000001 - Consumidor,30,12550.89,0,8,1175,0,,13:11,,,,,,0,0,12550.89,0,0,,
1,2381,2024-11-13,Venda Deposito Bancario,3,0,12550.89,8,1175,0,,13:11,,,,,,0,0,-12550.89,0,0,,
1,2382,2024-11-13,000001 - Consumidor,30,3436,0,8,1176,0,,13:11,,,,,,0,0,3436,0,0,,
1,2383,2024-11-13,Venda Deposito Bancario,3,0,3436,8,1176,0,,13:11,,,,,,0,0,-3436,0,0,,
1,2384,2024-11-13,000001 - Consumidor,30,40,0,8,1177,0,,13:57,,,,,,0,0,40,0,0,,
1,2385,2024-11-13,Venda Deposito Bancario,3,0,40,8,1177,0,,13:57,,,,,,0,0,-40,0,0,,
1,2386,2024-11-13,000001 - Consumidor,30,5.11,0,8,1178,0,,13:57,,,,,,0,0,5.11,0,0,,
1,2387,2024-11-13,Venda Deposito Bancario,3,0,5.11,8,1178,0,,13:57,,,,,,0,0,-5.11,0,0,,
1,2388,2024-11-14,000001 - Consumidor,30,950,0,8,1179,0,,13:39,,,,,,0,0,950,0,0,,
1,2389,2024-11-14,Venda Deposito Bancario,3,0,950,8,1179,0,,13:39,,,,,,0,0,-950,0,0,,
1,2390,2024-11-18,000001 - Consumidor,30,238.24,0,8,1180,0,,13:41,,,,,,0,0,238.24,0,0,,
1,2391,2024-11-18,Venda Deposito Bancario,3,0,238.24,8,1180,0,,13:41,,,,,,0,0,-238.24,0,0,,
1,2392,2024-11-18,000001 - Consumidor,30,40,0,8,1181,0,,14:42,,,,,,0,0,40,0,0,,
1,2393,2024-11-18,Venda Deposito Bancario,3,0,40,8,1181,0,,14:42,,,,,,0,0,-40,0,0,,
1,2394,2024-11-18,000001 - Consumidor,30,18539.06,0,8,1182,0,,15:07,,,,,,0,0,18539.06,0,0,,
1,2395,2024-11-18,Venda Deposito Bancario,3,0,18539.06,8,1182,0,,15:07,,,,,,0,0,-18539.06,0,0,,
1,2396,2024-11-18,000001 - Consumidor,30,76163.11,0,8,1183,0,,15:51,,,,,,0,0,76163.11,0,0,,
1,2397,2024-11-18,Venda Deposito Bancario,3,0,76163.11,8,1183,0,,15:51,,,,,,0,0,-76163.11,0,0,,
1,2398,2024-11-18,000001 - Consumidor,30,26812.52,0,8,1184,0,,15:54,,,,,,0,0,26812.52,0,0,,
1,2399,2024-11-18,Venda Deposito Bancario,3,0,26812.52,8,1184,0,,15:54,,,,,,0,0,-26812.52,0,0,,
1,2400,2024-11-19,000001 - Consumidor,30,470,0,8,1185,0,,15:59,,,,,,0,0,470,0,0,,
1,2401,2024-11-19,Venda Deposito Bancario,3,0,470,8,1185,0,,15:59,,,,,,0,0,-470,0,0,,
1,2402,2024-11-19,000001 - Consumidor,30,327.2,0,8,1186,0,,07:23,,,,,,0,0,327.2,0,0,,
1,2403,2024-11-19,Venda Deposito Bancario,3,0,327.2,8,1186,0,,07:23,,,,,,0,0,-327.2,0,0,,
1,2404,2024-11-21,000001 - Consumidor,30,1040,0,8,1187,0,,07:24,,,,,,0,0,1040,0,0,,
1,2405,2024-11-21,Venda Deposito Bancario,3,0,1040,8,1187,0,,07:24,,,,,,0,0,-1040,0,0,,
1,2406,2024-11-21,000001 - Consumidor,30,261.9,0,8,1188,0,,07:24,,,,,,0,0,261.9,0,0,,
1,2407,2024-11-21,Venda Deposito Bancario,3,0,261.9,8,1188,0,,07:24,,,,,,0,0,-261.9,0,0,,
1,2408,2024-11-21,000001 - Consumidor,30,314.49,0,8,1189,0,,07:25,,,,,,0,0,314.49,0,0,,
1,2409,2024-11-21,Venda Deposito Bancario,3,0,314.49,8,1189,0,,07:25,,,,,,0,0,-314.49,0,0,,
1,2410,2024-11-21,000001 - Consumidor,30,1237.91,0,8,1190,0,,07:25,,,,,,0,0,1237.91,0,0,,
1,2411,2024-11-21,Venda Deposito Bancario,3,0,1237.91,8,1190,0,,07:25,,,,,,0,0,-1237.91,0,0,,
1,2412,2024-11-21,000001 - Consumidor,30,568,0,8,1191,0,,07:26,,,,,,0,0,568,0,0,,
1,2413,2024-11-21,Venda Deposito Bancario,3,0,568,8,1191,0,,07:26,,,,,,0,0,-568,0,0,,
1,2414,2024-11-21,000001 - Consumidor,30,784,0,8,1192,0,,07:26,,,,,,0,0,784,0,0,,
1,2415,2024-11-21,Venda Deposito Bancario,3,0,784,8,1192,0,,07:26,,,,,,0,0,-784,0,0,,
1,2416,2024-11-21,000001 - Consumidor,30,80,0,8,1193,0,,07:28,,,,,,0,0,80,0,0,,
1,2417,2024-11-21,Venda Deposito Bancario,3,0,80,8,1193,0,,07:28,,,,,,0,0,-80,0,0,,
1,2418,2024-11-21,000001 - Consumidor,30,1585,0,8,1194,0,,07:28,,,,,,0,0,1585,0,0,,
1,2419,2024-11-21,Venda Deposito Bancario,3,0,1585,8,1194,0,,07:28,,,,,,0,0,-1585,0,0,,
1,2420,2024-11-21,000001 - Consumidor,30,660,0,8,1195,0,,07:28,,,,,,0,0,660,0,0,,
1,2421,2024-11-21,Venda Deposito Bancario,3,0,660,8,1195,0,,07:28,,,,,,0,0,-660,0,0,,
1,2422,2024-11-21,000001 - Consumidor,30,227,0,8,1196,0,,07:29,,,,,,0,0,227,0,0,,
1,2423,2024-11-21,Venda Deposito Bancario,3,0,227,8,1196,0,,07:29,,,,,,0,0,-227,0,0,,
1,2424,2024-11-21,000001 - Consumidor,30,80,0,8,1197,0,,08:02,,,,,,0,0,80,0,0,,
